0,2.066
0.066666667,2.065914286
0.133333333,2.065039801
0.2,2.065964646
0.266666667,2.065044118
0.333333333,2.066
0.4,2.066035354
0.466666667,2.066956522
0.533333333,2.066010101
0.6,2.066979487
0.666666667,2.066044118
0.733333333,2.06697549
0.8,2.066004831
0.866666667,2.066971014
0.933333333,2.06600995
1,2.066995305
1.066666667,2.066056338
1.133333333,2.066
1.2,2.066
1.266666667,2.066929577
1.333333333,2.06521256
1.4,2.065
1.466666667,2.066787879
1.533333333,2.064246154
1.6,2.065858586
1.666666667,2.065126761
1.733333333,2.065860697
1.8,2.066
1.866666667,2.065161765
1.933333333,2.06414359
2,2.063104167
2.066666667,2.063833333
2.133333333,2.06318408
2.2,2.063
2.266666667,2.063
2.333333333,2.062186869
2.4,2.062
2.466666667,2.06280597
2.533333333,2.063
2.6,2.061420513
2.666666667,2.062492958
2.733333333,2.061430108
2.8,2.061784314
2.866666667,2.062
2.933333333,2.062737374
3,2.063
3.066666667,2.063
3.133333333,2.063
3.2,2.062276042
3.266666667,2.0634
3.333333333,2.064691919
3.4,2.065
3.466666667,2.065
3.533333333,2.062984615
3.6,2.063353234
3.666666667,2.064
3.733333333,2.064647343
3.8,2.064386473
3.866666667,2.065212121
3.933333333,2.065364583
4,2.065619048
4.066666667,2.065402985
4.133333333,2.065566667
4.2,2.066
4.266666667,2.065428571
4.333333333,2.065591398
4.4,2.066
4.466666667,2.065412698
4.533333333,2.064410628
4.6,2.064555556
4.666666667,2.065537313
4.733333333,2.066
4.8,2.066
4.866666667,2.065470588
4.933333333,2.065509804
5,2.066
5.066666667,2.066
5.133333333,2.066
5.2,2.066
5.266666667,2.066
5.333333333,2.066464646
5.4,2.067
5.466666667,2.067
5.533333333,2.066534314
5.6,2.066
5.666666667,2.066
5.733333333,2.066
5.8,2.066
5.866666667,2.066
5.933333333,2.065637255
6,2.064635417
6.066666667,2.064371429
6.133333333,2.064333333
6.2,2.063
6.266666667,2.063
6.333333333,2.063
6.4,2.063
6.466666667,2.062657143
6.533333333,2.061696078
6.6,2.061585859
6.666666667,2.062701493
6.733333333,2.062289216
6.8,2.063
6.866666667,2.062710145
6.933333333,2.062
7,2.062544601
7.066666667,2.064
7.133333333,2.063740741
7.2,2.063416667
7.266666667,2.064753846
7.333333333,2.06375463
7.4,2.063
7.466666667,2.063
7.533333333,2.063189055
7.6,2.064189744
7.666666667,2.06458209
7.733333333,2.063602941
7.8,2.066
7.866666667,2.066
7.933333333,2.066
8,2.066
8.066666667,2.065895522
8.133333333,2.065
8.2,2.065120773
8.266666667,2.065909091
8.333333333,2.065
8.4,2.065063725
8.466666667,2.065954545
8.533333333,2.065053922
8.6,2.065964646
8.666666667,2.065046154
8.733333333,2.065929293
8.8,2.065075117
8.866666667,2.065985294
8.933333333,2.065004902
9,2.065
9.066666667,2.065046154
9.133333333,2.066
9.2,2.066
9.266666667,2.065971831
9.333333333,2.065032864
9.4,2.065989744
9.466666667,2.066
9.533333333,2.066
9.6,2.06694686
9.666666667,2.066086957
9.733333333,2.066
9.8,2.066973118
9.866666667,2.065115942
9.933333333,2.065949495
10,2.065107981
10.06666667,2.064078125
10.13333333,2.064934343
10.2,2.065
10.26666667,2.064151515
10.33333333,2.062282828
10.4,2.062855721
10.46666667,2.063
10.53333333,2.062141414
10.6,2.062
10.66666667,2.062
10.73333333,2.061190476
10.8,2.061
10.86666667,2.061
10.93333333,2.061800995
11,2.062
11.06666667,2.061246377
11.13333333,2.061764103
11.2,2.060490196
11.26666667,2.060769231
11.33333333,2.061759804
11.4,2.061248756
11.46666667,2.06178125
11.53333333,2.062711712
11.6,2.062302564
11.66666667,2.062734375
11.73333333,2.062300469
11.8,2.063394872
11.86666667,2.064
11.93333333,2.063333333
12,2.063698925
12.06666667,2.063294118
12.13333333,2.063676329
12.2,2.064
12.26666667,2.064
12.33333333,2.064606965
12.4,2.065
12.46666667,2.064402985
12.53333333,2.06459204
12.6,2.063843137
12.66666667,2.064151515
12.73333333,2.066154229
12.8,2.066436275
12.86666667,2.065455882
12.93333333,2.065
13,2.064464646
13.06666667,2.064521739
13.13333333,2.065
13.2,2.065
13.26666667,2.064492537
13.33333333,2.064526042
13.4,2.065534314
13.46666667,2.065477612
13.53333333,2.065
13.6,2.065519608
13.66666667,2.065
13.73333333,2.064
13.8,2.06495098
13.86666667,2.066
13.93333333,2.065550505
14,2.065433333
14.06666667,2.065597015
14.13333333,2.06460199
14.2,2.064393035
14.26666667,2.06461194
14.33333333,2.064754902
14.4,2.065273632
14.46666667,2.064
14.53333333,2.064
14.6,2.06434359
14.66666667,2.065352941
14.73333333,2.066
14.8,2.066
14.86666667,2.066
14.93333333,2.065342995
15,2.064
15.06666667,2.064292308
15.13333333,2.065303922
15.2,2.065715686
15.26666667,2.065276923
15.33333333,2.06540404
15.4,2.064
15.46666667,2.064272727
15.53333333,2.065533333
15.6,2.067486772
15.66666667,2.068161765
15.73333333,2.066256039
15.8,2.066528205
15.86666667,2.065236111
15.93333333,2.065820513
16,2.064794872
16.06666667,2.064214286
16.13333333,2.065
16.2,2.064619048
16.26666667,2.06284375
16.33333333,2.062186275
16.4,2.062661692
16.46666667,2.060690141
16.53333333,2.059
16.6,2.059229167
16.66666667,2.060857143
16.73333333,2.06
16.8,2.059892157
16.86666667,2.059090909
16.93333333,2.06
17,2.060206573
17.06666667,2.062
17.13333333,2.062
17.2,2.061872549
17.26666667,2.060045455
17.33333333,2.061053922
17.4,2.062
17.46666667,2.062029851
17.53333333,2.062974747
17.6,2.061964103
17.66666667,2.061
17.73333333,2.061
17.8,2.060068627
17.86666667,2.062
17.93333333,2.062
18,2.063864734
18.06666667,2.064
18.13333333,2.064
18.2,2.064
18.26666667,2.063059701
18.33333333,2.063895238
18.4,2.065883598
18.46666667,2.064173913
18.53333333,2.065758454
18.6,2.065074074
18.66666667,2.065
18.73333333,2.065
18.8,2.065
18.86666667,2.065
18.93333333,2.065
19,2.065838384
19.06666667,2.066
19.13333333,2.066854167
19.2,2.063769953
19.26666667,2.06458209
19.33333333,2.065822917
19.4,2.064396135
19.46666667,2.06480303
19.53333333,2.065
19.6,2.064198068
19.66666667,2.064757143
19.73333333,2.065
19.8,2.065
19.86666667,2.065736111
19.93333333,2.065266667
20,2.065758974
20.06666667,2.066
20.13333333,2.066
20.2,2.066
20.26666667,2.066
20.33333333,2.066
20.4,2.064587065
20.46666667,2.064681159
20.53333333,2.065
20.6,2.065
20.66666667,2.066304348
20.73333333,2.06634359
20.8,2.065375587
20.86666667,2.065
20.93333333,2.06378607
21,2.06239801
21.06666667,2.063818182
21.13333333,2.063803922
21.2,2.063
21.26666667,2.063606061
21.33333333,2.062838095
21.4,2.06254902
21.46666667,2.062470588
21.53333333,2.062568306
21.6,2.063
21.66666667,2.064074627
21.73333333,2.063919192
21.8,2.063
21.86666667,2.063
21.93333333,2.063
22,2.062479167
22.06666667,2.062
22.13333333,2.062502283
22.2,2.063452736
22.26666667,2.063090909
22.33333333,2.06245098
22.4,2.063431373
22.46666667,2.0644375
22.53333333,2.065
22.6,2.065410628
22.66666667,2.065606061
22.73333333,2.065820513
22.8,2.06575
22.86666667,2.064771429
22.93333333,2.065646766
23,2.065
23.06666667,2.065352941
23.13333333,2.066
23.2,2.066
23.26666667,2.066
23.33333333,2.066
23.4,2.065682292
23.46666667,2.065
23.53333333,2.065282828
23.6,2.06515942
23.66666667,2.06353125
23.73333333,2.064697436
23.8,2.064609524
23.86666667,2.065735294
23.93333333,2.065
24,2.064744792
24.06666667,2.063457143
24.13333333,2.062
24.2,2.062
24.26666667,2.0625625
24.33333333,2.064149758
24.4,2.061
24.46666667,2.061171875
24.53333333,2.062198068
24.6,2.062830846
24.66666667,2.061838235
24.73333333,2.061
24.8,2.061
24.86666667,2.060705882
24.93333333,2.059
25,2.059
25.06666667,2.059104478
25.13333333,2.06
25.2,2.06
25.26666667,2.060090909
25.33333333,2.060800995
25.4,2.059189055
25.46666667,2.060911765
25.53333333,2.060068627
25.6,2.060950249
25.66666667,2.060045455
25.73333333,2.061
25.8,2.061034826
25.86666667,2.062
25.93333333,2.062051643
26,2.06299061
26.06666667,2.062
26.13333333,2.062103286
26.2,2.063981221
26.26666667,2.063043478
26.33333333,2.063
26.4,2.063
26.46666667,2.063942857
26.53333333,2.065958333
26.6,2.066
26.66666667,2.066
26.73333333,2.065065657
26.8,2.065
26.86666667,2.065
26.93333333,2.065
27,2.065
27.06666667,2.065
27.13333333,2.065866667
27.2,2.065104167
27.26666667,2.064142857
27.33333333,2.0665
27.4,2.065348259
27.46666667,2.064153846
27.53333333,2.064
27.6,2.063195238
27.66666667,2.063779412
27.73333333,2.060820513
27.8,2.062461538
