0.449,0.027192
0.45,-0.033738
0.451,-0.162646
0.452,-0.285847
0.453,-0.733501
0.454,-0.71638
0.455,-0.088121
0.456,0.61651
0.457,0.788052
0.458,0.472496
0.459,0.11397
0.46,-0.084428
0.461,-0.100877
0.462,-0.170199
0.463,-0.247578
0.464,-0.314214
0.465,-0.144182
0.466,0.077211
0.467,0.199069
0.468,0.214343
0.469,0.150057
0.47,0.016617
0.471,-0.055558
0.472,-0.176745
0.473,-0.302129
0.474,-0.375479
0.475,-0.173053
0.476,0.077043
0.477,0.215686
0.478,0.105745
0.479,-0.165835
0.48,-0.132265
0.481,0.211994
0.482,0.460075
0.483,0.39646
0.484,0.144182
0.485,-0.052033
0.486,-0.198734
0.487,-0.242039
0.488,-0.316228
0.489,-0.34728
0.49,-0.42919
0.491,-0.489281
0.492,-0.07805
0.493,0.508751
0.494,0.715541
0.495,0.5393
0.496,0.1467
0.497,-0.096849
0.498,-0.131426
0.499,0.031891
0.5,0.097185
0.501,0.062943
0.502,0.045487
0.503,-0.009567
0.504,-0.262852
0.505,-0.315221
0.506,-0.145357
0.507,0.009735
0.508,-0.388067
0.509,-0.655284
0.51,-0.294575
0.511,0.130419
0.512,0.396964
0.513,0.507408
0.514,0.448325
0.515,0.213504
0.516,0.049516
0.517,-0.069825
0.518,-0.265705
0.519,-0.216022
0.52,-0.069322
0.521,-0.10692
0.522,-0.055558
0.523,0.085435
0.524,-0.017624
0.525,-0.024002
0.526,0.139483
0.527,0.247913
0.528,0.224079
0.529,0.140658
0.53,0.048005
0.531,0.016449
0.532,0.021149
0.533,-0.022492
0.534,-0.098695
0.535,-0.244556
0.536,-0.340902
0.537,-0.326802
0.538,-0.28249
0.539,-0.045487
0.54,0.147539
0.541,0.037766
0.542,0.037095
0.543,0.150225
0.544,0.250935
0.545,0.110613
0.546,-0.031724
0.547,-0.250935
0.548,-0.393103
0.549,-0.295415
0.55,-0.161135
0.551,0.017121
0.552,0.141329
0.553,-0.100542
0.554,-0.242206
0.555,-0.034409
0.556,0.363729
0.557,0.500694
0.558,0.487602
0.559,0.250599
0.56,0.138811
0.561,0.061265
0.562,-0.043809
0.563,-0.01091
0.564,0.026688
0.565,-0.019974
0.566,-0.09836
0.567,-0.059586
0.568,-0.250767
0.569,-0.413581
0.57,-0.334356
0.571,-0.181277
0.572,0.115312
0.573,0.351141
0.574,0.382528
0.575,0.23566
0.576,-0.046159
0.577,-0.591165
0.578,-0.491631
0.579,-0.060258
0.58,0.187656
0.581,0.210651
0.582,0.126055
0.583,0.107256
0.584,0.05304
0.585,-0.082918
0.586,-0.164492
0.587,-0.133776
0.588,-0.315053
0.589,-0.340398
0.59,-0.0804
0.591,0.14284
0.592,0.357687
0.593,0.370947
0.594,0.253117
0.595,0.11632
0.596,-0.063951
0.597,-0.171878
0.598,-0.178927
0.599,-0.002518
0.6,0.193194
0.601,0.19823
0.602,0.003357
0.603,-0.118502
0.604,-0.20293
0.605,-0.329992
0.606,-0.357183
0.607,-0.287526
0.608,-0.223072
0.609,-0.299443
0.61,0.011246
0.611,0.378164
0.612,0.408713
0.613,-0.019471
0.614,-0.09366
0.615,0.158953
0.616,0.150057
0.617,0.119005
0.618,0.237003
0.619,0.186145
0.62,0.083589
0.621,0.012253
0.622,-0.261677
0.623,-0.345266
0.624,-0.468635
0.625,-0.62826
0.626,-0.273091
0.627,0.393271
0.628,0.816922
0.629,0.778653
0.63,0.565148
0.631,0.312703
0.632,0.100542
0.633,-0.095506
0.634,-0.20444
0.635,-0.55407
0.636,-0.650584
0.637,-0.328817
0.638,0.051865
0.639,0.218708
0.64,0.149889
0.641,0.064286
0.642,-0.032059
0.643,-0.207965
0.644,-0.415091
0.645,-0.603082
0.646,-0.356847
0.647,0.203769
0.648,0.299779
0.649,0.185809
0.65,0.066972
0.651,0.098863
0.652,0.281651
0.653,0.330663
0.654,0.167346
0.655,-0.041459
0.656,-0.105242
0.657,-0.095171
0.658,-0.086778
0.659,-0.108095
0.66,-0.131762
0.661,-0.19118
0.662,-0.179095
0.663,0.021317
0.664,0.17171
0.665,0.155261
0.666,0.030716
0.667,0.018799
0.668,0.059586
0.669,-0.039109
0.67,-0.204608
0.671,-0.588144
0.672,-0.3879
0.673,-0.165164
0.674,-0.104402
0.675,0.08661
0.676,0.506737
0.677,0.485588
0.678,-0.115984
0.679,-0.278126
0.68,-0.087953
0.681,0.015106
0.682,0.293904
0.683,0.521508
0.684,0.494652
0.685,0.094499
0.686,0.009735
0.687,0.066636
0.688,0.02266
0.689,-0.031052
0.69,-0.122026
0.691,-0.149889
0.692,-0.221393
0.693,-0.315724
0.694,-0.29189
0.695,-0.181613
0.696,-0.131426
0.697,-0.2224
0.698,-0.191012
0.699,-0.025345
0.7,0.147204
0.701,0.180102
0.702,0.140322
0.703,0.153582
0.704,0.153246
0.705,0.096513
0.706,0.050187
0.707,0.055558
0.708,-0.16466
0.709,-0.405524
0.71,-0.409552
0.711,-0.428687
0.712,-0.084932
0.713,0.285847
0.714,0.28249
0.715,-0.191852
0.716,-0.217533
0.717,0.167849
0.718,0.387564
0.719,0.468467
0.72,0.290211
0.721,-0.036759
0.722,-0.076707
0.723,0.05069
0.724,0.253956
0.725,0.044648
0.726,-0.132265
0.727,0.026688
0.728,0.239857
0.729,0.17171
0.73,-0.006546
0.731,-0.114977
0.732,-0.135454
0.733,-0.163821
0.734,-0.261341
0.735,-0.371954
0.736,-0.433387
0.737,-0.305654
0.738,-0.080232
0.739,0.016953
0.74,-0.178424
0.741,-0.312871
0.742,-0.105074
0.743,0.310018
0.744,0.426841
0.745,0.050187
0.746,-0.081407
0.747,0.094163
0.748,0.273091
0.749,0.365072
0.75,0.292561
0.751,0.097353
0.752,0.062608
0.753,0.05304
0.754,-0.136461
0.755,-0.095842
0.756,-0.194034
0.757,-0.757336
0.758,-0.811551
0.759,-0.469474
0.76,0.458732
0.761,1.009613
0.762,0.954559
0.763,0.452354
0.764,0.003861
0.765,-0.159121
0.766,-0.275776
0.767,-0.155932
0.768,-0.121858
0.769,-0.062272
0.77,-0.088289
0.771,-0.264027
0.772,-0.256474
0.773,-0.038605
0.774,-0.017288
0.775,-0.0804
0.776,-0.060594
0.777,-0.029038
0.778,-0.033906
0.779,-0.000504
0.78,-0.079225
0.781,-0.461417
0.782,-0.392767
0.783,-0.053208
0.784,0.205615
0.785,0.261509
0.786,0.22324
0.787,0.140658
0.788,0.011917
0.789,0.029877
0.79,0.104234
0.791,-0.141833
0.792,-0.619699
0.793,-0.402502
0.794,0.11313
0.795,0.292226
0.796,0.324285
0.797,0.412741
0.798,0.39646
0.799,0.241535
0.8,0.123705
0.801,-0.172549
0.802,-0.040452
0.803,0.132097
0.804,-0.165835
0.805,-0.246403
0.806,0.110277
0.807,0.269062
0.808,0.112291
0.809,-0.046159
0.81,-0.382528
0.811,-0.570016
0.812,-0.239017
0.813,0.126055
0.814,0.248585
0.815,-0.072343
0.816,-0.137804
0.817,-0.043809
0.818,-0.120852
0.819,-0.039948
0.82,-0.012589
0.821,-0.151736
0.822,-0.246067
0.823,-0.079561
0.824,0.054383
0.825,0.235828
0.826,0.241535
0.827,0.101045
0.828,-0.213504
0.829,-0.263859
0.83,-0.182116
0.831,-0.059586
0.832,0.041123
0.833,0.259663
0.834,0.348959
0.835,0.155428
0.836,0.153918
0.837,0.242206
0.838,0.206622
0.839,0.096513
0.84,0.167681
0.841,0.206622
0.842,0.066636
0.843,-0.20528
0.844,-0.309178
0.845,-0.458732
0.846,-0.436072
0.847,-0.406027
0.848,-0.091814
0.849,-0.029374
0.85,-0.257649
0.851,-0.298268
0.852,0.04448
0.853,0.438254
0.854,0.633631
0.855,0.490288
0.856,0.320592
0.857,0.155596
0.858,0.009064
0.859,-0.059922
0.86,-0.125216
0.861,-0.214847
0.862,-0.240696
0.863,-0.161135
0.864,-0.250599
0.865,-0.531746
0.866,-0.319249
0.867,-0.189837
0.868,-0.306493
0.869,0.007889
0.87,0.360708
0.871,0.508415
0.872,0.482567
0.873,0.248585
0.874,0.065965
0.875,0.021988
0.876,-0.070329
0.877,-0.021653
0.878,-0.063279
0.879,-0.187991
0.88,-0.130083
0.881,-0.133104
0.882,-0.249256
0.883,-0.183963
0.884,-0.066804
0.885,-0.013764
0.886,-0.111452
0.887,-0.047501
0.888,-0.059419
0.889,-0.26537
0.89,-0.199069
0.891,0.268055
0.892,0.504723
0.893,0.247578
0.894,-0.150225
0.895,0.120684
0.896,0.401663
0.897,0.324788
0.898,0.107927
0.899,0.021149
0.9,0.074693
0.901,-0.067308
0.902,-0.541146
0.903,-1.106462
0.904,-0.662669
0.905,0.148714
0.906,0.643702
0.907,0.668879
0.908,0.476188
0.909,0.241199
0.91,0.082414
0.911,-0.048676
0.912,-0.124041
0.913,-0.141497
0.914,-0.275441
0.915,-0.296422
0.916,-0.027024
0.917,0.095171
0.918,-0.002853
0.919,0.055726
0.92,-0.006546
0.921,-0.356344
0.922,-0.348119
0.923,-0.059251
0.924,0.254627
0.925,0.351644
0.926,0.196719
0.927,-0.004028
0.928,-0.158114
0.929,-0.1514
0.93,-0.092317
0.931,-0.089464
0.932,-0.063615
0.933,-0.067308
0.934,-0.072007
0.935,-0.084092
0.936,-0.053208
0.937,-0.004196
0.938,-0.138644
0.939,-0.248249
0.94,-0.173556
0.941,-0.048844
0.942,0.184466
0.943,0.281819
0.944,0.267384
0.945,0.209308
0.946,0.154757
0.947,0.132433
0.948,0.08191
0.949,-0.100038
0.95,-0.224079
0.951,-0.256977
0.952,-0.30901
0.953,-0.2318
0.954,0.107088
0.955,0.302968
0.956,0.257649
0.957,0.192355
0.958,0.144182
0.959,0.044816
0.96,-0.031891
0.961,0.014435
0.962,0.02417
0.963,0.010239
0.964,-0.157946
0.965,-0.456886
0.966,-0.431876
0.967,0.026352
0.968,0.288197
0.969,0.145693
0.97,0.080064
0.971,0.068315
0.972,-0.003525
0.973,-0.025177
0.974,-0.216861
0.975,-0.331166
0.976,-0.422812
0.977,0.018463
0.978,0.401999
0.979,0.448661
0.98,0.32546
0.981,0.144686
0.982,-0.03978
0.983,-0.072679
0.984,-0.095003
0.985,-0.151232
0.986,-0.162478
0.987,-0.273426
0.988,-0.182788
0.989,0.004196
0.99,0.130587
0.991,0.156268
0.992,0.104906
0.993,0.080735
0.994,0.053208
0.995,-0.009567
0.996,-0.106249
0.997,-0.234485
0.998,-0.238849
0.999,-0.133104
1,-0.014267
1.001,-0.02266
1.002,-0.092653
1.003,-0.016449
1.004,0.078553
1.005,0.079393
1.006,0.126726
1.007,0.124712
1.008,-0.099702
1.009,-0.257481
1.01,0.073182
1.011,0.352987
1.012,0.346273
1.013,0.199741
1.014,0.027192
1.015,-0.117495
1.016,-0.261677
1.017,-0.3028
1.018,-0.127901
1.019,0.068315
1.02,0.17406
1.021,0.147539
1.022,0.074189
1.023,0.001511
1.024,-0.110277
1.025,-0.232975
1.026,-0.189837
1.027,-0.013596
1.028,0.032395
1.029,-0.119677
1.03,-0.171542
1.031,-0.062272
1.032,0.049348
1.033,0.064286
1.034,0.028702
1.035,-0.001511
1.036,0.001846
1.037,0.021149
1.038,-0.005539
1.039,-0.015778
1.04,-0.065797
1.041,-0.221393
1.042,-0.579919
1.043,-0.625742
1.044,-0.042969
1.045,0.58529
1.046,0.697414
1.047,0.528725
1.048,0.310689
1.049,0.117998
1.05,-0.051865
1.051,-0.129747
1.052,-0.154253
1.053,-0.158785
1.054,-0.039948
1.055,0.042298
1.056,0.052369
1.057,-0.022492
1.058,-0.086442
1.059,-0.143847
1.06,-0.246067
1.061,-0.138476
1.062,-0.001007
1.063,0.121355
1.064,0.180942
1.065,0.13814
1.066,0.082246
1.067,-0.075868
1.068,-0.196887
1.069,-0.125887
1.07,-0.009567
1.071,0.10222
1.072,0.13109
1.073,-0.300282
1.074,-0.773449
1.075,-0.488441
1.076,0.258656
1.077,0.708827
1.078,0.722927
1.079,0.510765
1.08,0.276448
1.081,0.110613
1.082,-0.108934
1.083,-0.230289
1.084,-0.2271
1.085,-0.19588
1.086,-0.168185
1.087,-0.138308
1.088,-0.164324
1.089,-0.279973
1.09,-0.62826
1.091,-0.624399
1.092,-0.246235
1.093,0.061936
1.094,0.388235
1.095,0.575219
1.096,0.56347
1.097,0.418784
1.098,0.187152
1.099,0.036088
1.1,0.035416
1.101,-0.000336
1.102,-0.070665
1.103,-0.198398
1.104,-0.211658
1.105,-0.23566
1.106,-0.315221
1.107,-0.182788
1.108,0.024338
1.109,0.194369
1.11,0.174731
1.111,0.015274
1.112,-0.050858
1.113,-0.098192
1.114,-0.306828
1.115,-0.361715
1.116,-0.528557
1.117,-0.136461
1.118,0.444297
1.119,0.669886
1.12,0.528893
1.121,0.232135
1.122,0.0663
1.123,-0.14519
1.124,-0.237507
1.125,-0.167849
1.126,0.036591
1.127,0.164324
1.128,0.131762
1.129,-0.013596
1.13,-0.078386
1.131,-0.100206
1.132,-0.075196
1.133,0.030716
1.134,-0.048676
1.135,-0.324285
1.136,-0.537118
1.137,-0.452354
1.138,-0.083421
1.139,0.228778
1.14,0.471153
1.141,0.180102
1.142,-0.028031
1.143,0.112627
1.144,0.217365
1.145,0.289372
1.146,0.202426
1.147,-0.17171
1.148,-0.30985
1.149,-0.177752
1.15,-0.016953
1.151,-0.284169
1.152,-0.273426
1.153,0.135454
1.154,0.459907
1.155,0.490623
1.156,0.31136
1.157,0.098192
1.158,-0.06949
1.159,-0.295583
1.16,-0.371283
1.161,-0.51429
1.162,-0.386221
1.163,-0.037934
1.164,0.238849
1.165,0.151904
1.166,-0.30901
1.167,-0.355673
1.168,0.074861
1.169,0.429358
1.17,0.491295
1.171,0.328649
1.172,0.045823
1.173,0.016114
1.174,0.064286
1.175,0.071336
1.176,0.036927
1.177,-0.20914
1.178,-0.613657
1.179,-0.832532
1.18,-0.67274
1.181,-0.446647
1.182,0.091814
1.183,0.627924
1.184,0.89279
1.185,0.845457
1.186,0.534264
1.187,0.152071
1.188,-0.067811
1.189,-0.129076
1.19,-0.185641
1.191,-0.193698
1.192,-0.192187
1.193,-0.185138
1.194,-0.153582
1.195,-0.232471
1.196,-0.242542
1.197,-0.146868
1.198,-0.062608
1.199,-0.058915
1.2,-0.001343
1.201,-0.012757
1.202,-0.197894
1.203,-0.199741
1.204,0.019974
1.205,0.124208
1.206,0.194202
1.207,0.276448
1.208,0.244892
1.209,0.19823
1.21,0.030381
1.211,-0.093492
1.212,-0.12874
1.213,-0.115312
1.214,-0.051865
1.215,-0.011749
1.216,-0.011917
1.217,-0.040452
1.218,-0.095842
1.219,-0.201587
1.22,-0.131762
1.221,-0.040452
1.222,0.055894
1.223,0.108263
1.224,0.011414
1.225,-0.122026
1.226,-0.368765
1.227,-0.387228
1.228,-0.216358
1.229,0.183459
1.23,0.530907
1.231,0.651087
1.232,0.377661
1.233,-0.399481
1.234,-0.485756
1.235,-0.366918
1.236,0.077546
1.237,0.492302
1.238,0.676265
1.239,0.587976
1.24,0.297932
1.241,-0.045823
1.242,-0.202258
1.243,-0.2224
1.244,-0.256474
1.245,-0.200076
1.246,-0.17406
1.247,-0.089632
1.248,0.029374
1.249,0.092485
1.25,0.109102
1.251,0.037095
1.252,-0.067308
1.253,-0.137804
1.254,-0.191684
1.255,-0.250263
1.256,-0.346105
1.257,-0.322606
1.258,-0.222736
1.259,-0.168017
1.26,-0.034241
1.261,0.150225
1.262,0.244221
1.263,0.222736
1.264,0.178256
1.265,0.081239
1.266,0.045823
1.267,-0.007721
1.268,-0.123369
1.269,-0.141833
1.27,0.002853
1.271,0.185138
1.272,0.241032
1.273,0.085603
1.274,-0.037766
1.275,-0.030213
1.276,0.019303
1.277,0.016281
1.278,-0.034745
1.279,-0.213169
1.28,-0.403174
1.281,-0.254627
1.282,0.000839
1.283,0.212329
1.284,0.216693
1.285,0.09987
1.286,-0.015274
1.287,-0.125216
1.288,-0.051362
1.289,-0.01561
1.29,-0.036088
1.291,-0.162478
1.292,-0.109102
1.293,0.110781
1.294,0.154757
1.295,0.00621
1.296,-0.000839
1.297,0.076036
1.298,0.175067
1.299,0.170031
1.3,0.120516
1.301,0.029206
1.302,0.014099
1.303,0.024002
1.304,0.029374
1.305,0.024674
1.306,-0.145693
1.307,-0.309346
1.308,-0.289876
1.309,-0.242039
1.31,-0.329152
1.311,-0.295247
1.312,-0.038773
1.313,0.31371
1.314,0.515297
1.315,0.442954
1.316,0.255634
1.317,0.125551
1.318,0.084764
1.319,0.008392
1.32,-0.108095
1.321,-0.146868
1.322,-0.139986
1.323,-0.216693
1.324,-0.325292
1.325,-0.370108
1.326,-0.266545
1.327,-0.101885
1.328,0.083757
1.329,0.195544
1.33,0.216022
1.331,0.165667
1.332,0.123201
1.333,0.031891
1.334,-0.042634
1.335,-0.199908
1.336,-0.196048
1.337,-0.034745
1.338,0.145861
1.339,0.154589
1.34,0.066636
1.341,-0.026352
1.342,-0.048508
1.343,-0.211658
1.344,-0.535103
1.345,-0.349798
1.346,0.147875
1.347,0.323445
1.348,0.077043
1.349,-0.184802
1.35,-0.204272
1.351,-0.155261
1.352,0.078218
1.353,0.371786
1.354,0.473167
1.355,0.442954
1.356,0.33872
1.357,0.175402
1.358,0.083421
1.359,-0.055222
1.36,-0.152239
1.361,-0.203265
1.362,-0.205615
1.363,-0.251774
1.364,-0.238178
1.365,-0.126726
1.366,0.002518
1.367,0.072679
1.368,0.110277
1.369,0.122698
1.37,0.096849
1.371,0.061936
1.372,-0.029206
1.373,-0.173724
1.374,-0.371115
1.375,-0.565652
1.376,-0.390585
1.377,-0.005707
1.378,0.351644
1.379,0.457389
1.38,0.378164
1.381,0.073518
1.382,-0.093324
1.383,0.003357
1.384,0.107424
1.385,0.162982
1.386,0.092485
1.387,-0.080735
1.388,-0.177752
1.389,-0.181781
1.39,-0.149722
1.391,-0.11548
1.392,-0.088792
1.393,-0.217365
1.394,-0.329152
1.395,-0.324285
1.396,-0.154253
1.397,0.074861
1.398,0.314046
1.399,0.471824
1.4,0.514122
1.401,0.3738
1.402,0.128069
1.403,-0.029877
1.404,-0.065797
1.405,-0.266209
1.406,-0.550546
1.407,-0.542824
1.408,-0.244221
1.409,0.136797
1.41,0.317739
1.411,0.249592
1.412,0.158282
1.413,0.149218
1.414,0.167514
1.415,0.088121
1.416,0.029038
1.417,-0.05539
1.418,-0.076707
1.419,-0.031891
1.42,0.021149
1.421,0.018296
1.422,-0.052705
1.423,-0.124208
1.424,-0.224247
1.425,-0.230625
1.426,-0.184131
1.427,-0.086107
1.428,0.026688
1.429,0.045487
1.43,-0.001007
1.431,-0.224414
1.432,-0.335866
1.433,-0.213169
1.434,0.08275
1.435,0.257649
1.436,0.337545
1.437,0.305654
1.438,0.185809
1.439,0.095842
1.44,0.049851
1.441,0.029374
1.442,0.000504
1.443,-0.019471
1.444,-0.034073
1.445,-0.06244
1.446,-0.077714
1.447,-0.088792
1.448,-0.092485
1.449,-0.139315
1.45,-0.186145
1.451,-0.246235
1.452,-0.220554
1.453,-0.163485
1.454,-0.168521
1.455,-0.141497
1.456,-0.036759
1.457,0.222065
1.458,0.47216
1.459,0.477195
1.46,0.327138
1.461,0.185138
1.462,0.04448
1.463,-0.077211
1.464,-0.096513
1.465,-0.043137
1.466,-0.052033
1.467,-0.091478
1.468,-0.109102
1.469,-0.095338
1.47,-0.078721
1.471,-0.150057
1.472,-0.31841
